DATE,FIRECOUNT,WD,RH,WS,AT,CONST,GSDP,GSVA,GSDP_CAP,HDI,NO2,CO,PM10,PM25,SO2
08-11-2020,3554,261.41,57.89,0.46,23.08,1,798310,708826,391060,NaN,92.55,5.17,489.44,394.51,32.13
09-11-2020,1590,227.68,64.91,0.48,22.99,1,798310,708826,391060,NaN,83.2,5.9,605.57,504.9,22.83
10-11-2020,3582,214.86,65.69,0.44,23.48,1,798310,708826,391060,NaN,74.91,6.01,635.61,572.2,21.52
11-11-2020,2631,217.1,64.02,0.57,23.92,1,798310,708826,391060,NaN,NaN,NaN,NaN,NaN,NaN
12-11-2020,2038,213.19,63.7,0.44,24.13,1,798310,708826,391060,NaN,42.76,4.73,491.84,443.17,30.33
13-11-2020,1921,238.38,62.01,0.62,23.99,1,798310,708826,391060,NaN,44.22,5.16,546.32,482.27,19.35
14-11-2020,433,226.92,66.08,0.38,22.55,1,798310,708826,391060,NaN,44.9,5.04,592.81,574.31,22.54
15-11-2020,116,166.44,67.36,1.14,24.1,1,798310,708826,391060,NaN,34.27,3.44,690.92,655.69,24
16-11-2020,30,177.37,72.57,0.92,24.85,1,798310,708826,391060,NaN,29.9,2.14,171.1,135.82,12.37
17-11-2020,321,261.08,67.4,0.87,23.74,1,798310,708826,391060,NaN,32.1,2.11,128.46,80.2,12.36
18-11-2020,755,261.08,62.4,0.78,22.28,1,798310,708826,391060,NaN,27.05,2.38,175.73,120.05,11.13
19-11-2020,498,256.44,60.6,0.69,20.78,1,798310,708826,391060,NaN,32.78,2.78,202.23,141.09,17.91
20-11-2020,623,265.71,54.19,1.16,21.48,1,798310,708826,391060,NaN,31.26,2.28,220.08,155.43,17.62
21-11-2020,691,264.67,47.54,1.5,21.09,1,798310,708826,391060,NaN,25.61,2.23,191.54,121.85,16.66
22-11-2020,42,250.11,52.34,0.96,18.82,1,798310,708826,391060,NaN,29.28,2.68,276.12,152.8,16.9
23-11-2020,160,215.81,55.22,0.39,19.23,1,798310,708826,391060,NaN,37.72,4.6,279.64,207.72,19.06
24-11-2020,39,217.94,60,0.44,19.24,1,798310,708826,391060,NaN,46.73,6.54,419.49,291.98,23.84
25-11-2020,0,210.63,65.21,0.53,21.11,1,798310,708826,391060,NaN,38.81,4.43,464.09,314.62,24.05
26-11-2020,28,268.4,59.68,1.07,24.03,1,798310,708826,391060,NaN,29.26,2.31,NaN,129.33,15.66
27-11-2020,140,268.69,55.38,1.17,23.35,1,798310,708826,391060,NaN,27.64,2.14,NaN,89.84,14.07
28-11-2020,209,237.97,56.06,1.03,21.4,1,798310,708826,391060,NaN,24.6,2.7,NaN,132.86,13.41
29-11-2020,136,247.04,56.55,0.67,19.87,1,798310,708826,391060,NaN,26.91,4.03,NaN,144.78,18.05
30-11-2020,54,248.38,60.85,0.75,19.81,1,798310,708826,391060,NaN,38.52,4.81,336.83,195.15,15.57
01-12-2020,66,234.07,63.91,0.58,20.5,1,798310,708826,391060,NaN,41.76,5.3,280.59,201.78,20.66
02-12-2020,65,235.3,61.99,0.81,20.97,1,798310,708826,391060,NaN,37.03,4.4,269.27,186.18,19.72
03-12-2020,69,227.1,62.74,0.62,20.96,1,798310,708826,391060,NaN,37.74,4.1,205.41,151.24,17.96
04-12-2020,68,200.18,67.8,0.5,21.42,1,798310,708826,391060,NaN,42.11,6.73,328.79,228.04,23.41
05-12-2020,29,169.04,70.8,0.79,22.23,1,798310,708826,391060,NaN,20.97,4.44,321.67,235.81,15.4
06-12-2020,19,202.61,68.29,0.58,23.4,1,798310,708826,391060,NaN,20.09,3.8,295.12,222.11,17.09
07-12-2020,27,253.65,74.17,0.73,22.35,1,798310,708826,391060,NaN,21.41,3.81,316.15,228.88,8.35
08-12-2020,41,245.33,68.39,0.49,21.89,1,798310,708826,391060,NaN,19.05,4.76,279.92,191.9,14.96
09-12-2020,16,248.35,62.77,0.56,22.64,1,798310,708826,391060,NaN,20.67,4.77,251.32,176.88,19.17
10-12-2020,42,245.76,65.57,0.69,22.98,1,798310,708826,391060,NaN,18.07,3.22,190.19,124.17,18.74
11-12-2020,16,183.61,71.24,0.33,22.24,1,798310,708826,391060,NaN,18.28,3.69,262.8,164.92,21.19
12-12-2020,2,222.74,81.63,0.51,21.15,1,798310,708826,391060,NaN,17.22,3.14,317.62,243.1,8.87
13-12-2020,7,274.06,76.1,1.07,19.59,1,798310,708826,391060,NaN,17.66,1.87,174.77,119.15,8.44
14-12-2020,10,275.16,71.14,1.17,17.1,1,798310,708826,391060,NaN,16.53,1.77,130.88,87.8,11.54
15-12-2020,69,274.09,72.64,0.92,15.74,1,798310,708826,391060,NaN,15.09,1.92,166.5,115.5,25.72
16-12-2020,9,271.91,69.99,1.07,15.76,1,798310,708826,391060,NaN,15.03,2.03,159.48,112.17,9.55
17-12-2020,17,249.54,71.02,1.55,12.69,1,798310,708826,391060,NaN,14.51,2.1,169.47,121.48,5.59
18-12-2020,31,249.78,54.44,1.28,15.47,1,798310,708826,391060,NaN,13.62,2.45,174.68,124.47,11.01
19-12-2020,45,242.06,57.65,1.01,15.15,1,798310,708826,391060,NaN,14.15,2.68,202.21,141.21,13.08
20-12-2020,45,262.62,57.87,0.96,16.66,1,798310,708826,391060,NaN,13.33,3.24,241.65,175,15.21
21-12-2020,25,256.42,60.13,0.76,17.14,1,798310,708826,391060,NaN,14.12,4.3,259.49,197.74,29.24
22-12-2020,21,249.61,67.23,0.62,16.79,1,798310,708826,391060,NaN,14.49,6.38,477.69,364.64,22.86
23-12-2020,52,250.08,67.82,0.56,16.8,1,798310,708826,391060,NaN,13.81,7.08,404.75,316.66,25.9
24-12-2020,31,254,69.55,0.69,16.74,1,798310,708826,391060,NaN,14.32,5.77,383,297.22,23.55
25-12-2020,59,256.04,64.08,0.99,16.97,1,798310,708826,391060,NaN,14.21,3.7,247.69,185.07,11.93
26-12-2020,46,250.83,67.52,0.74,15.53,1,798310,708826,391060,NaN,13.95,4.21,267.85,203.11,10.43
27-12-2020,21,184.5,64.23,1.33,18.25,1,798310,708826,391060,NaN,13.88,4.42,316.27,231.71,23.72
28-12-2020,6,277.94,43.74,1.21,17.38,1,798310,708826,391060,NaN,15.64,2.49,163.55,62.47,21.49
29-12-2020,6,274.16,58.04,1.18,15.47,1,798310,708826,391060,NaN,17.09,2.63,178.71,86.55,11.11
30-12-2020,15,268.59,72.9,1.32,14.16,1,798310,708826,391060,NaN,15.97,2.99,181.53,131.26,6.27
31-12-2020,18,244.91,75.14,0.57,13.5,1,798310,708826,391060,NaN,14.72,3.26,226.32,170.42,7.57
01-09-2021,1,214.84,95.94,0.61,24.97,1,923967,NaN,401982,NaN,12.56,1.49,NaN,33.52,7.06
02-09-2021,1,226.5,88.06,0.59,28.1,1,923967,NaN,401982,NaN,13.77,1.89,NaN,36.59,7.1
03-09-2021,0,196.18,84.33,1.12,28.98,1,923967,NaN,401982,NaN,14.3,1.35,NaN,35.73,6.64
04-09-2021,1,205.41,87.64,0.82,27.6,1,923967,NaN,401982,NaN,12.25,1.59,NaN,36.42,7.71
05-09-2021,4,232.72,88.24,0.66,28.39,1,923967,NaN,401982,NaN,13.79,1.78,NaN,53.52,7.91
06-09-2021,6,217.26,82.58,0.8,30.62,1,923967,NaN,401982,NaN,14.45,2.38,NaN,69.54,8.58
07-09-2021,4,156.99,84.76,1.1,29.66,1,923967,NaN,401982,NaN,12.27,1.36,NaN,53.75,7.87
08-09-2021,0,112.98,81.52,1.76,29.34,1,923967,NaN,401982,NaN,13.38,1.09,NaN,30.51,7.26
09-09-2021,1,125.06,79.73,1.45,29.94,1,923967,NaN,401982,NaN,17.54,1.22,NaN,37.71,6.18
10-09-2021,0,129.21,84.44,1.47,27.51,1,923967,NaN,401982,NaN,16.24,1.15,NaN,38.01,6.43
11-09-2021,0,160.84,88.33,0.91,23.26,1,923967,NaN,401982,NaN,15.08,0.95,NaN,31.26,6.82
12-09-2021,0,169.27,82.52,0.8,25.81,1,923967,NaN,401982,NaN,16.95,1.55,NaN,41.35,5.93
13-09-2021,1,206.89,80.96,0.82,26.33,1,923967,NaN,401982,NaN,18.02,1.5,NaN,54.1,6.6
14-09-2021,4,229.34,74.71,0.86,27.48,1,923967,NaN,401982,NaN,20.96,1.03,NaN,38.06,13.07
15-09-2021,0,156.35,68.04,1.37,28.21,1,923967,NaN,401982,NaN,21.02,1.19,NaN,31.53,8.43
16-09-2021,4,202.57,84.69,0.69,23.85,1,923967,NaN,401982,NaN,15.5,1.52,NaN,30.67,6.79
17-09-2021,4,221.16,76.06,0.97,25.78,1,923967,NaN,401982,NaN,17.06,0.82,NaN,34.43,6.3
18-09-2021,13,147.94,72.51,1.12,27.48,1,923967,NaN,401982,NaN,13.26,0.79,NaN,41.69,6.35
19-09-2021,6,157.04,72.94,1.14,28.14,1,923967,NaN,401982,NaN,14.4,0.75,NaN,37.5,5.79
20-09-2021,9,193.54,74.5,0.89,28.17,1,923967,NaN,401982,NaN,16.88,0.98,NaN,37.28,6.47
21-09-2021,1,156.63,78.2,0.98,27.19,1,923967,NaN,401982,NaN,16.4,0.82,NaN,36.75,6.53
22-09-2021,0,138.29,78.32,1.27,25.79,1,923967,NaN,401982,NaN,14.58,0.57,NaN,32.57,6.68
23-09-2021,1,143.62,75.28,1.63,26.32,1,923967,NaN,401982,NaN,16.33,0.52,NaN,29.03,5.57
24-09-2021,8,208.78,79.94,0.78,25.77,1,923967,NaN,401982,NaN,15.04,0.75,NaN,34.56,6.3
25-09-2021,19,220.16,76.13,0.64,26.89,1,923967,NaN,401982,NaN,12.7,0.33,NaN,49.23,6.26
26-09-2021,21,153.76,74.97,0.81,26.95,1,923967,NaN,401982,NaN,15.94,0.47,NaN,46.71,7.47
27-09-2021,41,238.08,75.49,0.43,27.62,1,923967,NaN,401982,NaN,17.5,0.54,NaN,62.35,6.44
28-09-2021,38,163.22,69.46,0.91,28.87,1,923967,NaN,401982,NaN,16.75,1.03,NaN,61.09,7.51
29-09-2021,73,134.18,67.77,1.15,29.03,1,923967,NaN,401982,NaN,18.07,0.77,NaN,36.61,6.43
30-09-2021,33,165.16,71.53,0.64,28.2,1,923967,NaN,401982,NaN,20.35,0.67,NaN,43.8,6.98
01-10-2021,8,238.63,78.77,0.42,26.9,1,923967,NaN,401982,NaN,28.53,1.88,NaN,61.61,6.88
02-10-2021,6,260.43,73.93,0.61,27.9,1,923967,NaN,401982,NaN,21.94,1.2,NaN,56.37,6.79
03-10-2021,23,232.44,72.5,0.9,27.99,1,923967,NaN,401982,NaN,14.91,0.5,NaN,32.8,6.08
04-10-2021,31,235.29,70.21,0.67,27.96,1,923967,NaN,401982,NaN,22.87,0.93,NaN,24.49,6.61
05-10-2021,32,216.29,71.79,0.5,27.44,1,923967,NaN,401982,NaN,21.68,1.39,NaN,48.23,6.33
06-10-2021,34,269.29,72.84,0.71,27.38,1,923967,NaN,401982,NaN,18.03,0.59,NaN,52.37,6.69
07-10-2021,98,255.51,71.33,0.74,26.03,1,923967,NaN,401982,NaN,18.01,0.61,NaN,61.73,6.28
08-10-2021,121,245.41,62.71,0.95,27.32,1,923967,NaN,401982,NaN,22.83,1.64,NaN,71.44,8.11
09-10-2021,224,243.23,66.97,0.76,25.57,1,923967,NaN,401982,NaN,29.55,1.56,NaN,63.44,7.94
10-10-2021,296,246.02,67.1,0.69,25.66,1,923967,NaN,401982,NaN,32.6,1.83,NaN,61.11,8.56
11-10-2021,137,251.84,67.36,0.59,25.65,1,923967,NaN,401982,NaN,32.14,2.23,NaN,57.1,7.66
12-10-2021,153,246.78,61.61,0.72,26.24,1,923967,NaN,401982,NaN,20.76,0.48,NaN,41.06,7.11
13-10-2021,253,269.63,53.34,1.16,25.58,1,923967,NaN,401982,NaN,18.92,0.59,NaN,79.22,12.26
14-10-2021,521,260.76,56.96,1.21,22.75,1,923967,NaN,401982,NaN,15.9,0.64,NaN,70.89,10.75
15-10-2021,1159,252.04,60.66,0.68,23.43,1,923967,NaN,401982,NaN,15.73,1.94,NaN,90.79,12.09
16-10-2021,778,248.48,68.35,0.41,24.48,1,923967,NaN,401982,NaN,21.36,3.48,NaN,143.65,12.15
17-10-2021,16,231.43,82.66,0.55,22.66,1,923967,NaN,401982,NaN,15.91,1.03,NaN,44.5,6.96
18-10-2021,79,250.8,87.22,0.79,19.99,1,923967,NaN,401982,NaN,16.65,0.58,NaN,15.35,5.51
19-10-2021,590,257.76,76.06,1.37,22.73,1,923967,NaN,401982,NaN,19.72,1,NaN,55.61,7.16
20-10-2021,1269,242.34,73.17,0.76,21.82,1,923967,NaN,401982,NaN,28.3,2.68,NaN,105.9,9.44
21-10-2021,941,237.79,54.32,1.17,22.82,1,923967,NaN,401982,NaN,24.23,1.89,NaN,65.89,9.88
22-10-2021,1043,235.08,62.93,0.98,22,1,923967,NaN,401982,NaN,66.35,3.29,NaN,50.13,12.09
23-10-2021,806,221.88,69.61,0.69,21.89,1,923967,NaN,401982,NaN,43.73,3.35,NaN,74.26,14.02
24-10-2021,34,197.52,72.03,1.06,20.92,1,923967,NaN,401982,NaN,24.28,1.55,NaN,75.34,9.74
25-10-2021,213,246.96,73.65,0.93,19.36,1,923967,NaN,401982,NaN,19.35,1.35,NaN,44.77,9.49
26-10-2021,527,259.89,71.6,0.82,18.27,1,923967,NaN,401982,NaN,27.12,2.62,NaN,71.71,11.29
27-10-2021,421,258.4,69.92,0.8,17.91,1,923967,NaN,401982,NaN,26.17,2.62,NaN,112.94,15.29
28-10-2021,1132,262.38,70.48,0.73,17.75,1,923967,NaN,401982,NaN,28.03,3.12,NaN,84.7,11.91
29-10-2021,1384,255.74,72.31,0.45,18.23,1,923967,NaN,401982,NaN,34.65,4.06,NaN,116.05,15.02
30-10-2021,1993,255.83,65.97,0.89,18.59,1,923967,NaN,401982,NaN,28.12,2.83,NaN,124.4,14.36
31-10-2021,3080,234.45,66.57,0.71,18.33,1,923967,NaN,401982,NaN,27.9,3.1,NaN,143.44,15.32
01-11-2021,2458,218.92,69.01,0.59,17.96,1,923967,NaN,401982,NaN,58.57,5.79,NaN,164.47,21.05
02-11-2021,2834,208.93,69.53,0.74,18.66,1,923967,NaN,401982,NaN,43.91,4,NaN,155.99,16.11
03-11-2021,2936,222.03,73.27,0.5,22.57,1,923967,NaN,401982,NaN,46.56,4.5,NaN,174.47,15.49
04-11-2021,3537,254.51,76.95,0.38,21.62,1,923967,NaN,401982,NaN,30.89,3.77,NaN,330.46,12.83
05-11-2021,6515,240.06,78.11,0.38,20.7,1,923967,NaN,401982,NaN,37.33,4.46,NaN,384.44,16.84
06-11-2021,4600,242.12,66.44,0.7,21.29,1,923967,NaN,401982,NaN,23.1,2.64,NaN,340.83,15.98
07-11-2021,5020,265.27,68.17,0.59,20.93,1,923967,NaN,401982,NaN,28.82,3.05,NaN,281.21,15.32
08-11-2021,5433,259.37,68.82,0.59,21.15,1,923967,NaN,401982,NaN,23.49,2.97,NaN,290.43,16.35
09-11-2021,4868,275.47,67.08,0.64,21.04,1,923967,NaN,401982,NaN,30.45,3.45,NaN,295.79,24.39
10-11-2021,5833,257.6,68.18,0.48,21.45,1,923967,NaN,401982,NaN,40.91,4.24,NaN,235.39,22.43
11-11-2021,4706,255.51,76.49,0.35,19.23,1,923967,NaN,401982,NaN,42.79,5.37,NaN,327.35,16.23
12-11-2021,3993,250.24,77,0.39,19.69,1,923967,NaN,401982,NaN,44.85,6.17,NaN,455.83,16.98
13-11-2021,4637,252.92,68.98,0.56,19.33,1,923967,NaN,401982,NaN,53.83,7.36,NaN,184.21,17.44
14-11-2021,2847,244.47,66.38,0.4,18.67,1,923967,NaN,401982,NaN,33.79,3.86,NaN,178.27,25.13
15-11-2021,2579,249.73,69.34,0.41,18.21,1,923967,NaN,401982,NaN,26.76,3.67,NaN,198.39,19.9
16-11-2021,2112,259.42,69.04,0.59,18.15,1,923967,NaN,401982,NaN,20.59,3.79,NaN,262.64,23.05
17-11-2021,889,242.97,70.55,0.42,18.17,1,923967,NaN,401982,NaN,22.41,5.58,NaN,227.82,23.55
18-11-2021,846,238.02,72.1,0.41,19.05,1,923967,NaN,401982,NaN,27.78,7.69,NaN,200.27,20.34
19-11-2021,802,256.22,71.26,0.45,18.69,1,923967,NaN,401982,NaN,25.01,5.99,NaN,235.5,29.64
20-11-2021,592,244.12,69.04,0.42,19.65,1,923967,NaN,401982,NaN,21.55,5.34,NaN,228.4,23.9
21-11-2021,571,259.36,64.22,0.86,18.99,1,923967,NaN,401982,NaN,20.81,3.76,NaN,195.96,15.57
22-11-2021,282,242.78,47.15,1.25,20.86,1,923967,NaN,401982,NaN,13.76,1.56,NaN,131.48,19.6
23-11-2021,189,221.3,60.12,0.68,17.7,1,923967,NaN,401982,NaN,NaN,3.31,NaN,137,16.73
24-11-2021,143,236.38,69.09,0.37,18.02,1,923967,NaN,401982,NaN,26.6,8.12,NaN,243.39,21.01
25-11-2021,114,204.6,73.94,0.4,18.04,1,923967,NaN,401982,NaN,41.09,7.75,NaN,286.77,19.63
26-11-2021,124,242.88,73.91,0.34,18.42,1,923967,NaN,401982,NaN,46.29,10.32,NaN,308.5,23.73
27-11-2021,96,210.78,75.45,0.46,18.2,1,923967,NaN,401982,NaN,46.69,9.45,NaN,274.81,16.78
28-11-2021,26,223.57,77.83,0.38,18.8,1,923967,NaN,401982,NaN,33.33,6.07,NaN,312.79,14.52
29-11-2021,45,256.78,72.08,0.64,18.04,1,923967,NaN,401982,NaN,31.55,5.09,NaN,227.14,21.93
30-11-2021,39,263.69,67.35,0.7,18.5,1,923967,NaN,401982,NaN,22.97,2.63,NaN,176.17,12.01
01-12-2021,2,238.57,75.85,0.32,17.86,1,923967,NaN,401982,NaN,28.01,3.78,NaN,252.46,10.69
02-12-2021,7,238.41,81.03,0.4,17.6,1,923967,NaN,401982,NaN,21.47,1.45,NaN,277.98,10.6
03-12-2021,23,256.46,77.79,0.61,18.44,1,923967,NaN,401982,NaN,24.11,1.7,NaN,227.73,9.01
04-12-2021,37,253.43,72.78,0.5,18.69,1,923967,NaN,401982,NaN,32.81,2.92,NaN,182.79,12.24
05-12-2021,10,223.61,75.82,0.38,19.02,1,923967,NaN,401982,NaN,42.81,0.11,NaN,195.14,21.03
06-12-2021,19,245.65,73.2,0.81,20.3,1,923967,NaN,401982,NaN,22.89,1.54,118.46,119.47,10.71
07-12-2021,32,257.52,69.85,0.79,18.22,1,923967,NaN,401982,NaN,23.1,2.87,114.03,50.09,10.47
08-12-2021,19,248.11,70.03,0.68,16.34,1,923967,NaN,401982,NaN,25.97,3.52,130.34,57.9,9.46
09-12-2021,11,253.92,73.07,0.42,15.99,1,923967,NaN,401982,NaN,27.69,4.52,165.76,80.34,11.73
10-12-2021,16,246.84,71.88,0.63,16.06,1,923967,NaN,401982,NaN,24,3.61,157,74.12,10.17
11-12-2021,28,252.49,67.39,0.69,15.23,1,923967,NaN,401982,NaN,20.6,2.84,107.11,46.65,10.47
12-12-2021,34,244.37,68.6,0.46,14.63,1,923967,NaN,401982,NaN,31.96,4.61,125.57,53.45,12.49
13-12-2021,39,229.58,73.58,0.47,13.93,1,923967,NaN,401982,NaN,48.3,8.37,196.23,98.98,15.89
14-12-2021,13,223.61,74.61,0.45,14.55,1,923967,NaN,401982,NaN,41.25,7.59,259.67,174.57,17.18
15-12-2021,25,258.91,69.87,0.69,14.8,1,923967,NaN,401982,NaN,29.2,4.72,NaN,210.17,13.13
16-12-2021,13,242.42,66.33,0.66,15.22,1,923967,NaN,401982,NaN,21.23,3.04,NaN,242.61,21.18
17-12-2021,13,270.21,57.1,1.71,15.33,1,923967,NaN,401982,NaN,14.9,1.95,NaN,166.31,16.37
18-12-2021,38,243.34,66.44,1.34,12.19,1,923967,NaN,401982,NaN,16.81,1.37,NaN,168.35,7.54
19-12-2021,33,240.6,61.65,0.96,12.04,1,923967,NaN,401982,NaN,19.56,0.63,NaN,159.24,13.67
20-12-2021,11,257.51,66.07,0.72,11.53,1,923967,NaN,401982,NaN,33.66,1.31,NaN,188.95,19.39
21-12-2021,36,249.42,65.98,0.58,12.51,1,923967,NaN,401982,NaN,54.87,2.16,NaN,291.22,26.04
22-12-2021,34,258.13,67.04,0.51,13.36,1,923967,NaN,401982,NaN,44.93,1.79,NaN,361.8,26.83
23-12-2021,30,226.65,71.87,0.58,13.85,1,923967,NaN,401982,NaN,58.79,2.55,NaN,312.85,28.68
24-12-2021,18,209.44,74.99,0.53,14.32,1,923967,NaN,401982,NaN,49.87,1.85,NaN,304.71,21.18
25-12-2021,5,233.61,76.95,0.34,14.98,1,923967,NaN,401982,NaN,56.51,2.22,NaN,402.87,24.35
26-12-2021,1,207.12,80.29,0.44,16.23,1,923967,NaN,401982,NaN,47.11,1.41,NaN,418.36,18.81
27-12-2021,23,252.86,74.91,0.42,15.95,1,923967,NaN,401982,NaN,31.74,0.45,NaN,132.92,14.99
28-12-2021,22,233.72,81.4,0.33,14.77,1,923967,NaN,401982,NaN,31.16,0.98,222.96,163.82,12.09
29-12-2021,23,259.52,73.1,0.68,13.97,1,923967,NaN,401982,NaN,32.85,1.39,214.23,143.22,16.13
30-12-2021,6,257.69,68.81,0.47,11.47,1,923967,NaN,401982,NaN,37.88,0.97,246.48,153.9,19.6
31-12-2021,14,246.32,68.61,0.67,11.69,1,923967,NaN,401982,NaN,28.97,0.99,237.54,163.34,16.24
